,parent,hl_factor,decay_time,pyne_missing_nuclide,rd_activity
23816,Sn-138,1e-05,1.4000000000000001e-06,I-135,1.872771980746767e-27
23817,Sb-138,1e-05,3.4800000000000006e-06,Cs-138,2.366261184002564e-32
23818,Sb-138,1e-05,3.4800000000000006e-06,Xe-136,1.9722613264021442e-49
23819,Sb-138,1e-05,3.4800000000000006e-06,Cs-137,8.291543766972074e-38
23820,Sb-138,1e-05,3.4800000000000006e-06,Xe-138,7.865847019810447e-23
23821,Gd-137,1e-05,2.2000000000000003e-05,La-137,0.0
23822,Gd-137,1e-05,2.2000000000000003e-05,Ce-137,0.0
23823,Gd-137,1e-05,2.2000000000000003e-05,Pm-137,8.291336340955155e-21
23824,Eu-137,1e-05,0.00011,La-137,0.0
23825,Eu-137,1e-05,0.00011,Ce-137,0.0
23826,Eu-137,1e-05,0.00011,Nd-137,4.93531872521557e-21
23827,Sm-137,1e-05,0.00045000000000000004,La-137,0.0
23828,Sm-137,1e-05,0.00045000000000000004,Ce-137,7.941597941742739e-30
23829,Sm-137,1e-05,0.00045000000000000004,Pr-137,3.2997020145250793e-21
23830,Pm-137,1e-05,0.00144,La-137,6.333083757605098e-38
23831,Pm-137,1e-05,0.00144,Ce-137,4.80554139002799e-22
23832,Nd-137,1e-05,0.023100000000000002,La-137,2.4201773427582723e-27
23833,In-137,1e-05,6.5e-07,I-137,6.839865182595e-29
23834,In-137,1e-05,6.5e-07,Te-137,1.5336210784854218e-20
23835,In-137,1e-05,6.5e-07,Xe-136,0.0
23836,In-137,1e-05,6.5e-07,I-136,6.58315451756796e-30
23837,In-137,1e-05,6.5e-07,Cs-135,0.0
23838,In-137,1e-05,6.5e-07,I-135,2.335182259758665e-33
23839,Sn-137,1e-05,1.9000000000000002e-06,I-137,2.8816605952267665e-21
23840,Sn-137,1e-05,1.9000000000000002e-06,Xe-136,1.400074299761089e-56
23841,Sn-137,1e-05,1.9000000000000002e-06,I-136,2.7735080313272904e-22
23842,Sn-137,1e-05,1.9000000000000002e-06,Cs-135,0.0
23843,Sn-137,1e-05,1.9000000000000002e-06,I-135,9.838213003022784e-26
23844,Sb-137,1e-05,4.5e-06,Xe-136,4.3690838178350834e-49
23845,Sb-137,1e-05,4.5e-06,Cs-137,1.3659062416024905e-37
23846,Sb-137,1e-05,4.5e-06,Xe-135,2.3626526342193514e-30
23847,Eu-136,1e-05,3.3e-05,Ce-136,0.0
23848,Eu-136,1e-05,3.3e-05,La-135,0.0
23849,Sm-136,1e-05,0.00047000000000000004,Pr-136,2.2546573154527454e-20
23850,Sm-136,1e-05,0.00047000000000000004,Ce-136,8.312699695730064e-46
23851,Pm-136,1e-05,0.00107,Ce-136,1.2886065396970656e-38
23852,In-136,1e-05,8.500000000000001e-07,I-134,8.040062568178631e-35
23853,In-136,1e-05,8.500000000000001e-07,Te-135,1.5912835040493253e-21
23854,In-136,1e-05,8.500000000000001e-07,Te-134,1.719433502642585e-24
23855,In-136,1e-05,8.500000000000001e-07,Xe-136,0.0
23856,Sn-136,1e-05,2.9e-06,I-134,6.286518150772281e-27
23857,Sn-136,1e-05,2.9e-06,Xe-136,2.624136139829858e-56
23858,Sb-136,1e-05,9.230000000000001e-06,Cs-135,0.0
23859,Sb-136,1e-05,9.230000000000001e-06,Xe-136,2.158257266094092e-48
23860,Gd-135,1e-05,1.1000000000000001e-05,Ce-134,0.0
23861,Gd-135,1e-05,1.1000000000000001e-05,Pr-134,1.0286885534285754e-30
23862,Gd-135,1e-05,1.1000000000000001e-05,La-135,0.0
23863,Gd-135,1e-05,1.1000000000000001e-05,Pr-135,0.0
23864,Gd-135,1e-05,1.1000000000000001e-05,La-134,0.0
23865,Eu-135,1e-05,1.5000000000000002e-05,Ce-135,0.0
23866,Eu-135,1e-05,1.5000000000000002e-05,Pr-135,9.003250394524662e-31
23867,Eu-135,1e-05,1.5000000000000002e-05,Pr-134,6.992306671696854e-27
23868,Eu-135,1e-05,1.5000000000000002e-05,La-135,0.0
23869,Sm-135,1e-05,0.00010300000000000001,La-135,0.0
23870,Pm-135,1e-05,0.0004900000000000001,Ce-135,9.565360661815103e-23
23871,Pm-135,1e-05,0.0004900000000000001,La-135,1.1569802689774613e-31
23872,Nd-135,1e-05,0.00744,La-135,3.54868466561819e-21
23873,In-135,1e-05,1.01e-06,Xe-135,0.0
23874,In-135,1e-05,1.01e-06,Te-135,2.1448576416371224e-21
23875,In-135,1e-05,1.01e-06,Xe-134,0.0
23876,In-135,1e-05,1.01e-06,Te-134,1.6503082215117573e-23
23877,In-135,1e-05,1.01e-06,I-135,1.5847366850298186e-32
23878,Sn-135,1e-05,5.150000000000001e-06,I-134,3.5770014118732337e-25
23879,Sn-135,1e-05,5.150000000000001e-06,Xe-134,1.7440546315737662e-61
23880,Sn-135,1e-05,5.150000000000001e-06,Xe-135,1.6767141197075688e-34
23881,Sb-135,1e-05,1.679e-05,Xe-135,1.3836948127795087e-26
23882,Te-135,1e-05,0.00019,Cs-135,6.729399135227807e-36
23883,Eu-134,1e-05,5e-06,Ce-134,0.0
23884,Eu-134,1e-05,5e-06,Pr-134,2.4327975372220663e-31
23885,Eu-134,1e-05,5e-06,La-134,0.0
23886,Sm-134,1e-05,9.5e-05,Pr-134,1.8295883782841103e-20
23887,Sm-134,1e-05,9.5e-05,La-134,0.0
23888,Pm-134,1e-05,5e-05,Ce-134,4.884984714855042e-26
23889,Cd-134,1e-05,6.5e-07,Te-133,5.843412223046439e-32
23890,Cd-134,1e-05,6.5e-07,Sb-132,8.513113210415934e-26
23891,Cd-134,1e-05,6.5e-07,Xe-133,0.0
23892,Cd-134,1e-05,6.5e-07,I-134,0.0
23893,Cd-134,1e-05,6.5e-07,Sb-134,3.86187480545717e-20
23894,Cd-134,1e-05,6.5e-07,I-133,0.0
23895,Cd-134,1e-05,6.5e-07,Sb-133,3.890888040783212e-22
23896,In-134,1e-05,1.4000000000000001e-06,I-134,1.6589225237231118e-33
23897,In-134,1e-05,1.4000000000000001e-06,Te-133,7.257045602938929e-25
23898,In-134,1e-05,1.4000000000000001e-06,Te-132,4.30184285938431e-31
23899,In-134,1e-05,1.4000000000000001e-06,I-133,2.347803537338395e-36
23900,Sn-134,1e-05,1.0500000000000001e-05,I-134,8.654394089089736e-24
23901,Sn-134,1e-05,1.0500000000000001e-05,Xe-133,0.0
23902,Sn-134,1e-05,1.0500000000000001e-05,I-133,1.3833148851036974e-27
23903,Sm-133,1e-05,2.8900000000000005e-05,Pr-133,3.635141286284032e-21
23904,Sm-133,1e-05,2.8900000000000005e-05,Ba-133,0.0
23905,Pm-133,1e-05,0.000135,Ba-133,0.0
23906,Pm-133,1e-05,0.000135,Ce-133,8.594881256756979e-22
23907,Nd-133,1e-05,0.0007000000000000001,Ba-133,2.1696791396566226e-34
23908,Pr-133,1e-05,0.0039000000000000003,Ba-133,1.206413555385667e-25
23909,Cd-133,1e-05,5.7e-07,Sb-133,4.5573072299039865e-23
23910,Cd-133,1e-05,5.7e-07,Sb-132,7.979027581370057e-24
23911,Cd-133,1e-05,5.7e-07,Xe-133,0.0
23912,Cd-133,1e-05,5.7e-07,I-133,0.0
23913,In-133,1e-05,1.6500000000000003e-06,I-132,0.0
23914,In-133,1e-05,1.6500000000000003e-06,Te-132,1.1535998306878092e-28
23915,In-133,1e-05,1.6500000000000003e-06,Xe-133,0.0
23916,In-133,1e-05,1.6500000000000003e-06,I-133,9.272914776948939e-37
23917,Sn-133,1e-05,1.46e-05,Xe-133,1.220358367050512e-37
23918,Sm-132,1e-05,4e-05,Pr-132,6.349109423362255e-20
23919,Sm-132,1e-05,4e-05,La-131,1.0018159138628023e-35
23920,Sm-132,1e-05,4e-05,Ba-132,0.0
23921,Pm-132,1e-05,6.2e-05,La-131,3.336948144414752e-29
23922,Pm-132,1e-05,6.2e-05,Ba-132,0.0
23923,Nd-132,1e-05,0.0009400000000000001,Ba-132,3.7839989508440604e-54
23924,Ag-132,1e-05,2.8e-07,Sb-132,1.6604790941670931e-31
23925,Ag-132,1e-05,2.8e-07,I-132,0.0
23926,Ag-132,1e-05,2.8e-07,Sn-131,5.079596402224807e-22
23927,Ag-132,1e-05,2.8e-07,Te-131,0.0
23928,Ag-132,1e-05,2.8e-07,Te-132,0.0
23929,Cd-132,1e-05,9.7e-07,I-132,0.0
23930,Cd-132,1e-05,9.7e-07,Sb-131,1.4825074650460222e-24
23931,In-132,1e-05,2.07e-06,Te-132,2.507395212280881e-28
23932,Sn-132,1e-05,0.00039700000000000005,I-132,9.070867519070582e-24
23933,Eu-131,1e-05,1.78e-07,Pr-131,0.0
23934,Eu-131,1e-05,1.78e-07,Ba-131,0.0
23935,Sm-131,1e-05,1.2e-05,Cs-131,0.0
23936,Sm-131,1e-05,1.2e-05,Pr-131,6.615542528837166e-21
23937,Sm-131,1e-05,1.2e-05,Ce-131,2.2259935084775933e-29
23938,Sm-131,1e-05,1.2e-05,Ba-131,0.0
23939,Pm-131,1e-05,6.3e-05,Cs-131,0.0
23940,Pm-131,1e-05,6.3e-05,Ce-131,9.758776967021343e-21
23941,Pm-131,1e-05,6.3e-05,Ba-131,0.0
23942,Pr-131,1e-05,0.000906,Cs-131,3.561284495818049e-33
23943,Pr-131,1e-05,0.000906,Ba-131,1.8989149934192557e-23
23944,Ag-131,1e-05,3.5000000000000004e-07,Te-131,0.0
23945,Ag-131,1e-05,3.5000000000000004e-07,Sb-129,0.0
23946,Ag-131,1e-05,3.5000000000000004e-07,Sb-130,4.7975836483560114e-34
23947,Ag-131,1e-05,3.5000000000000004e-07,Te-129,0.0
23948,Cd-131,1e-05,6.800000000000001e-07,Sb-131,7.7729701733862005e-25
23949,Cd-131,1e-05,6.800000000000001e-07,Te-131,6.106189974104575e-35
23950,Cd-131,1e-05,6.800000000000001e-07,I-131,0.0
23951,Cd-131,1e-05,6.800000000000001e-07,Te-129,0.0
23952,In-131,1e-05,2.8000000000000003e-06,I-131,0.0
23953,Eu-130,1e-05,9.000000000000001e-09,Ba-129,0.0
23954,Eu-130,1e-05,9.000000000000001e-09,Ce-129,0.0
23955,Eu-130,1e-05,9.000000000000001e-09,Cs-129,0.0
23956,Pm-130,1e-05,2.6000000000000002e-05,La-130,1.1784811742694433e-29
23957,Pm-130,1e-05,2.6000000000000002e-05,Ce-130,1.365381917250214e-21
23958,Nd-130,1e-05,0.00013000000000000002,La-130,4.250469846725485e-21
23959,Ag-130,1e-05,4.2000000000000006e-07,Sn-128,9.436119644712718e-28
23960,Ag-130,1e-05,4.2000000000000006e-07,Sb-130,1.151332717495288e-32
23961,Ag-130,1e-05,4.2000000000000006e-07,Te-129,0.0
23962,Ag-130,1e-05,4.2000000000000006e-07,Sb-129,7.739187271173528e-35
23963,Ag-130,1e-05,4.2000000000000006e-07,Te-128,0.0
23964,Ag-130,1e-05,4.2000000000000006e-07,Sn-129,1.6713469910112943e-23
23965,Cd-130,1e-05,1.6200000000000002e-06,Te-129,0.0
23966,Cd-130,1e-05,1.6200000000000002e-06,Sb-130,1.470611456612643e-24
23967,Cd-130,1e-05,1.6200000000000002e-06,I-129,0.0
23968,Cd-130,1e-05,1.6200000000000002e-06,Te-128,0.0
23969,In-130,1e-05,2.9e-06,Te-129,1.4335026006076142e-30
23970,In-130,1e-05,2.9e-06,I-129,0.0
23971,Sm-129,1e-05,5.500000000000001e-06,Ce-129,8.687883017689437e-29
23972,Sm-129,1e-05,5.500000000000001e-06,Cs-129,0.0
23973,Pm-129,1e-05,2.4e-05,Ce-129,1.8177845788502274e-20
23974,Pm-129,1e-05,2.4e-05,Cs-129,0.0
23975,Nd-129,1e-05,6.7e-05,Ba-129,5.5059453745396104e-30
23976,Nd-129,1e-05,6.7e-05,La-129,3.807139583264005e-21
23977,Nd-129,1e-05,6.7e-05,Cs-129,0.0
23978,Pr-129,1e-05,0.00030000000000000003,Ba-129,1.2771799833205718e-21
23979,Pr-129,1e-05,0.00030000000000000003,Cs-129,5.752716710862404e-31
23980,Ce-129,1e-05,0.0021000000000000003,Cs-129,7.970753784541062e-22
23981,Pd-129,1e-05,3.1000000000000005e-07,Sn-129,1.5302426921620876e-28
23982,Pd-129,1e-05,3.1000000000000005e-07,In-129,3.8202255255234706e-19
23983,Pd-129,1e-05,3.1000000000000005e-07,Sn-128,1.3317603181621218e-32
23984,Pd-129,1e-05,3.1000000000000005e-07,Te-129,0.0
23985,Ag-129,1e-05,4.6000000000000004e-07,Sn-129,4.281338055796243e-22
23986,Ag-129,1e-05,4.6000000000000004e-07,Sn-128,3.7260208214405617e-26
23987,Ag-129,1e-05,4.6000000000000004e-07,Te-129,0.0
23988,Cd-129,1e-05,1.54e-06,Te-129,1.0058394329224661e-35
23989,Cd-129,1e-05,1.54e-06,Sb-129,1.5739928982975681e-25
23990,Cd-129,1e-05,1.54e-06,I-129,0.0
23991,In-129,1e-05,6.110000000000001e-06,Te-129,1.4382856385078497e-27
23992,Sn-129,1e-05,0.0013380000000000002,I-129,4.088296153969544e-33
23993,Pm-128,1e-05,1e-05,La-128,9.24222438550561e-29
23994,Nd-128,1e-05,5e-05,La-128,3.3334188674055546e-20
23995,Pd-128,1e-05,3.5000000000000004e-07,Sb-128,0.0
23996,Ag-128,1e-05,5.800000000000001e-07,Sn-128,1.2991300077012827e-23
23997,Cd-128,1e-05,2.8000000000000003e-06,Sb-128,1.2561735249727816e-26
23998,In-128,1e-05,8.400000000000001e-06,Te-128,1.1724605657887253e-57
23999,Nd-127,1e-05,1.8e-05,Ba-127,3.0323206306808997e-29
24000,Nd-127,1e-05,1.8e-05,Cs-127,0.0
24001,Pr-127,1e-05,4.2000000000000004e-05,Cs-127,1.67783497422332e-31
24002,Ce-127,1e-05,0.00034,Cs-127,4.158168623708911e-22
24003,Ce-127,1e-05,0.00034,Xe-127,7.801467313646498e-33
24004,La-127,1e-05,0.0030600000000000002,Xe-127,2.95379596516184e-23
24005,Rh-127,1e-05,2.0000000000000002e-07,Sb-127,0.0
24006,Rh-127,1e-05,2.0000000000000002e-07,Cd-127,2.897356754938146e-19
24007,Rh-127,1e-05,2.0000000000000002e-07,Sn-127,0.0
24008,Pd-127,1e-05,3.8e-07,In-127,6.928194703486783e-20
24009,Pd-127,1e-05,3.8e-07,Sn-127,6.034587359322282e-31
24010,Pd-127,1e-05,3.8e-07,Te-127,0.0
24011,Ag-127,1e-05,1.0900000000000002e-06,Sb-127,1.338663016129905e-35
24012,Ag-127,1e-05,1.0900000000000002e-06,Sn-127,2.3575100864711502e-23
24013,Cd-127,1e-05,3.7e-06,Te-127,0.0
24014,Cd-126,1e-05,5.150000000000001e-06,Sb-126,6.397965295173574e-37
24015,In-126,1e-05,1.5300000000000003e-05,Sb-126,7.260897089713794e-30
24016,Nd-125,1e-05,6.5000000000000004e-06,I-125,0.0
24017,Nd-125,1e-05,6.5000000000000004e-06,Ba-125,4.1803956750639285e-29
24018,Pr-125,1e-05,3.3e-05,Cs-125,3.2708863343672256e-29
24019,Pr-125,1e-05,3.3e-05,I-125,0.0
24020,Pr-125,1e-05,3.3e-05,Ba-125,1.6027063680307443e-20
24021,Ce-125,1e-05,9.7e-05,I-125,0.0
24022,Ce-125,1e-05,9.7e-05,Xe-125,3.892954100248802e-31
24023,La-125,1e-05,0.000648,I-125,9.788494964819267e-33
24024,La-125,1e-05,0.000648,Xe-125,4.474315522612521e-22
24025,Rh-125,1e-05,2.65e-07,In-125,3.261220698125646e-27
24026,Pd-125,1e-05,5.7e-07,Sb-125,0.0
24027,Pd-125,1e-05,5.7e-07,In-125,4.0283811596467615e-20
24028,Ag-125,1e-05,1.5900000000000002e-06,Sb-125,5.282995280312958e-40
24029,Ag-125,1e-05,1.5900000000000002e-06,Sn-125,1.669182544440902e-25
24030,In-125,1e-05,2.36e-05,Sb-125,1.84529901938804e-24
24031,Pr-124,1e-05,1.2e-05,Ba-124,1.1533296119791929e-21
24032,La-124,1e-05,0.00021,Xe-124,4.991779167773568e-39
24033,Ru-124,1e-05,1.5000000000000002e-07,In-124,0.0
24034,Ru-124,1e-05,1.5000000000000002e-07,Cd-123,1.384332086884211e-28
24035,Ru-124,1e-05,1.5000000000000002e-07,Cd-124,1.765726213639773e-26
24036,Ru-124,1e-05,1.5000000000000002e-07,Sn-123,0.0
24037,Rh-124,1e-05,3.0000000000000004e-07,In-124,2.716501886396329e-27
24038,Rh-124,1e-05,3.0000000000000004e-07,Cd-123,1.2781873495692842e-21
24039,Rh-124,1e-05,3.0000000000000004e-07,Cd-124,1.6303377691415728e-19
24040,Rh-124,1e-05,3.0000000000000004e-07,Sn-123,0.0
24041,Pd-124,1e-05,3.8e-07,In-124,4.0354704048898204e-21
24042,Pd-124,1e-05,3.8e-07,Sn-123,9.43742520361048e-38
24043,Ag-124,1e-05,1.9100000000000003e-06,Sn-123,3.4760581063698816e-29
24044,Ce-123,1e-05,3.8e-05,I-123,0.0
24045,Ce-123,1e-05,3.8e-05,Xe-123,2.756550056411514e-30
24046,Ce-123,1e-05,3.8e-05,Te-123,0.0
24047,La-123,1e-05,0.00017,I-123,3.9430042491750945e-31
24048,La-123,1e-05,0.00017,Xe-123,6.371792151543244e-22
24049,La-123,1e-05,0.00017,Te-123,0.0
24050,Ba-123,1e-05,0.0016200000000000001,I-123,1.8764013074039622e-21
24051,Ba-123,1e-05,0.0016200000000000001,Te-123,1.8143231419844962e-49
24052,Ru-123,1e-05,1.9e-07,Cd-123,4.362095550888611e-27
24053,Ru-123,1e-05,1.9e-07,In-122,0.0
24054,Ru-123,1e-05,1.9e-07,In-123,0.0
24055,Rh-123,1e-05,4.2000000000000006e-07,Cd-123,6.010523794930434e-20
24056,Rh-123,1e-05,4.2000000000000006e-07,In-122,6.463711368377565e-30
24057,Rh-123,1e-05,4.2000000000000006e-07,In-123,7.089933241836058e-28
24058,Pd-123,1e-05,1.08e-06,In-122,1.6308506638849587e-22
24059,Pd-123,1e-05,1.08e-06,In-123,1.78885194622749e-20
24060,La-122,1e-05,8.6e-05,Xe-122,1.968833531159882e-22
24061,La-122,1e-05,8.6e-05,I-122,1.3471477860091304e-29
24062,Ba-122,1e-05,0.00117,I-122,2.6631462276326393e-19
24063,Pd-122,1e-05,1.7500000000000004e-06,In-122,7.140874596760676e-20
24064,Pd-122,1e-05,1.7500000000000004e-06,In-121,3.3538974985572674e-24
24065,Ce-121,1e-05,1.1000000000000001e-05,Te-121,0.0
24066,Ce-121,1e-05,1.1000000000000001e-05,Cs-121,2.9975982307279994e-21
24067,Ce-121,1e-05,1.1000000000000001e-05,Xe-121,2.3748497800419402e-30
24068,Ce-121,1e-05,1.1000000000000001e-05,Te-116,1.1203631582002696e-32
24069,Ce-121,1e-05,1.1000000000000001e-05,Xe-120,2.092277631807051e-25
24070,Ce-121,1e-05,1.1000000000000001e-05,Sb-116,0.0
24071,Ce-121,1e-05,1.1000000000000001e-05,I-119,3.0672141077123856e-32
24072,La-121,1e-05,5.3e-05,Xe-121,7.460502097363522e-22
24073,La-121,1e-05,5.3e-05,Te-121,0.0
24074,La-121,1e-05,5.3e-05,I-121,8.977826678181382e-31
24075,Ba-121,1e-05,0.000297,Te-121,1.5875014633808104e-32
24076,Tc-121,1e-05,2.2e-07,Sn-121,0.0
24077,Tc-121,1e-05,2.2e-07,Ag-121,2.3145454211779993e-26
24078,Tc-121,1e-05,2.2e-07,In-121,0.0
24079,Tc-121,1e-05,2.2e-07,Cd-121,0.0
24080,Ru-121,1e-05,2.9000000000000003e-07,Cd-120,3.191476545514381e-32
24081,Ru-121,1e-05,2.9000000000000003e-07,In-121,0.0
24082,Ru-121,1e-05,2.9000000000000003e-07,Sn-121,0.0
24083,Ru-121,1e-05,2.9000000000000003e-07,Ag-121,4.032753852850443e-20
24084,Ru-121,1e-05,2.9000000000000003e-07,Cd-121,1.499975060658344e-28
24085,Rh-121,1e-05,1.5100000000000002e-06,Cd-120,1.353759406803147e-23
24086,Rh-121,1e-05,1.5100000000000002e-06,Sn-121,0.0
24087,Rh-121,1e-05,1.5100000000000002e-06,In-121,7.207166539902539e-28
24088,Rh-121,1e-05,1.5100000000000002e-06,Cd-121,6.362588898645248e-20
24089,Pd-121,1e-05,2.8500000000000007e-06,In-121,5.27801638785896e-21
24090,Pd-121,1e-05,2.8500000000000007e-06,In-120,8.42247182567039e-24
24091,Ag-121,1e-05,7.800000000000002e-06,Sn-121,8.672938161552284e-25
24092,La-120,1e-05,2.8e-05,I-120,3.41977507513091e-31
24093,La-120,1e-05,2.8e-05,Te-116,1.847799236664192e-29
24094,La-120,1e-05,2.8e-05,Sb-119,0.0
24095,La-120,1e-05,2.8e-05,Xe-120,3.450764137655296e-22
24096,La-120,1e-05,2.8e-05,Sb-116,0.0
24097,La-120,1e-05,2.8e-05,I-119,5.05871317949664e-29
24098,Ba-120,1e-05,0.00024000000000000003,I-120,1.065232864557215e-21
24099,Ba-120,1e-05,0.00024000000000000003,Sb-116,2.945894065548502e-28
24100,Ba-120,1e-05,0.00024000000000000003,Te-119,1.3232234992365564e-29
24101,Cs-120,1e-05,0.000613,Sb-119,9.830814199040018e-32
24102,Ru-120,1e-05,4.5000000000000003e-07,Ag-120,6.145432509912645e-20
24103,Ru-120,1e-05,4.5000000000000003e-07,In-120,0.0
24104,Rh-120,1e-05,1.3600000000000001e-06,In-120,3.4750473753782723e-28
24105,Pd-120,1e-05,4.92e-06,In-120,3.434786281955319e-20
24106,Ba-119,1e-05,5.4000000000000005e-05,Sb-119,0.0
24107,Ba-119,1e-05,5.4000000000000005e-05,Te-119,8.253821970417385e-32
24108,Ba-119,1e-05,5.4000000000000005e-05,I-119,5.096514131539386e-22
24109,Cs-119,1e-05,0.00043000000000000004,Sb-119,1.037935023720729e-31
24110,Cs-119,1e-05,0.00043000000000000004,Te-119,1.9150857557505344e-22
24111,Xe-119,1e-05,0.0034800000000000005,Sb-119,2.56949373294731e-22
24112,Tc-119,1e-05,2.2e-07,Cd-119,0.0
24113,Tc-119,1e-05,2.2e-07,Cd-118,0.0
24114,Ru-119,1e-05,6.950000000000001e-07,Ag-119,5.2789922276710334e-20
24115,Ru-119,1e-05,6.950000000000001e-07,Cd-119,3.939108962341023e-29
24116,Ru-119,1e-05,6.950000000000001e-07,Cd-118,3.895400567384946e-32
24117,Rh-119,1e-05,1.7100000000000004e-06,Cd-119,8.330627308787039e-22
24118,Rh-119,1e-05,1.7100000000000004e-06,Cd-118,8.23819185914633e-25
24119,Pd-119,1e-05,9.200000000000002e-06,In-119,8.855278129425401e-22
24120,Ba-118,1e-05,5.5e-05,Sb-118,0.0
24121,Ba-118,1e-05,5.5e-05,I-118,3.519471312607635e-21
24122,Ba-118,1e-05,5.5e-05,Te-118,6.470544230165375e-32
24123,Cs-118,1e-05,0.00014000000000000001,Sb-118,1.760664664580833e-31
24124,Cs-118,1e-05,0.00014000000000000001,Te-118,1.5676054718950308e-24
24125,Xe-118,1e-05,0.0022800000000000003,Sb-118,7.147223386114719e-21
24126,Mo-118,1e-05,1.9e-07,Rh-118,4.818883446996506e-19
24127,Mo-118,1e-05,1.9e-07,Ag-118,0.0
24128,Mo-118,1e-05,1.9e-07,Cd-117,0.0
24129,Mo-118,1e-05,1.9e-07,Cd-118,0.0
24130,Mo-118,1e-05,1.9e-07,In-117,0.0
24131,Mo-118,1e-05,1.9e-07,Ag-117,0.0
24132,Tc-118,1e-05,3.0000000000000004e-07,Ag-118,4.012732917307567e-28
24133,Tc-118,1e-05,3.0000000000000004e-07,Pd-118,2.902292398726774e-20
24134,Tc-118,1e-05,3.0000000000000004e-07,In-118,0.0
24135,Tc-118,1e-05,3.0000000000000004e-07,In-117,0.0
24136,Tc-118,1e-05,3.0000000000000004e-07,Ag-117,2.929677341627761e-31
24137,Ru-118,1e-05,9.9e-07,In-117,0.0
24138,Ru-118,1e-05,9.9e-07,Ag-117,2.0049792752640452e-23
24139,Ru-118,1e-05,9.9e-07,Cd-118,1.5610325776676182e-30
24140,Ru-118,1e-05,9.9e-07,Cd-117,3.837151216864942e-34
24141,Rh-118,1e-05,2.6600000000000004e-06,In-117,0.0
24142,Rh-118,1e-05,2.6600000000000004e-06,Cd-118,4.694963574039295e-23
24143,Rh-118,1e-05,2.6600000000000004e-06,In-118,4.328221513450563e-30
24144,Rh-118,1e-05,2.6600000000000004e-06,Cd-117,1.1540622940336433e-26
24145,Pd-118,1e-05,1.9e-05,In-118,6.709766880275416e-21
24146,La-117,1e-05,2.3500000000000003e-07,Sb-115,0.0
24147,La-117,1e-05,2.3500000000000003e-07,In-111,0.0
24148,La-117,1e-05,2.3500000000000003e-07,Sb-114,0.0
24149,La-117,1e-05,2.3500000000000003e-07,Te-117,0.0
24150,La-117,1e-05,2.3500000000000003e-07,Xe-117,4.9001640495005795e-26
24151,La-117,1e-05,2.3500000000000003e-07,Te-116,0.0
24152,La-117,1e-05,2.3500000000000003e-07,Te-111,1.3479161808881342e-31
24153,La-117,1e-05,2.3500000000000003e-07,Xe-116,1.1871869817648435e-23
24154,La-117,1e-05,2.3500000000000003e-07,Sb-111,0.0
24155,La-117,1e-05,2.3500000000000003e-07,Sb-116,0.0
24156,La-117,1e-05,2.3500000000000003e-07,I-116,1.6613442096872818e-31
24157,Ba-117,1e-05,1.7500000000000002e-05,Te-117,3.552819662862224e-30
24158,Ba-117,1e-05,1.7500000000000002e-05,Te-116,1.87812881854396e-27
24159,Ba-117,1e-05,1.7500000000000002e-05,Sb-116,0.0
24160,Cs-117,1e-05,8.400000000000001e-05,Te-117,1.0883597973800874e-21
24161,Cs-117,1e-05,8.400000000000001e-05,Sb-116,1.8404333951104856e-27
24162,Tc-117,1e-05,4.4500000000000003e-07,In-117,0.0
24163,Tc-117,1e-05,4.4500000000000003e-07,Ag-117,1.8134280986709966e-29
24164,Ru-117,1e-05,1.5100000000000002e-06,In-117,0.0
24165,Ru-117,1e-05,1.5100000000000002e-06,Ag-117,1.3874023456598728e-21
24166,Rh-117,1e-05,4.4e-06,In-117,4.95637275513154e-34
24167,Pd-117,1e-05,4.3e-05,In-117,2.6089242915584473e-24
24168,Ba-116,1e-05,1.3000000000000001e-05,Te-115,1.8176731464132947e-22
24169,Ba-116,1e-05,1.3000000000000001e-05,In-111,0.0
24170,Ba-116,1e-05,1.3000000000000001e-05,Sb-114,3.6183496207985674e-27
24171,Ba-116,1e-05,1.3000000000000001e-05,Sn-111,0.0
24172,Ba-116,1e-05,1.3000000000000001e-05,Sb-116,0.0
24173,Ba-116,1e-05,1.3000000000000001e-05,I-116,9.561557818837537e-19
24174,Cs-116,1e-05,7e-06,Sb-115,1.0196388948749776e-26
24175,Cs-116,1e-05,7e-06,Te-116,1.2017627459499534e-23
24176,Cs-116,1e-05,7e-06,Sb-116,1.5377087918120013e-32
24177,Xe-116,1e-05,0.00059,Sb-116,4.60958609516944e-19
24178,Tc-116,1e-05,5.7e-07,Cd-116,0.0
24179,Tc-116,1e-05,5.7e-07,Ag-116,2.6967474571609162e-30
24180,Ru-116,1e-05,2.0400000000000004e-06,Ag-116,2.5532649704891447e-22
24181,Rh-116,1e-05,6.800000000000001e-06,Cd-116,6.174806070086716e-48
24182,Ba-115,1e-05,4.5e-06,Te-114,7.477235956855254e-25
24183,Ba-115,1e-05,4.5e-06,Te-115,5.742234421301603e-30
24184,Ba-115,1e-05,4.5e-06,Sb-115,0.0
24185,Ba-115,1e-05,4.5e-06,In-111,0.0
24186,Ba-115,1e-05,4.5e-06,Sb-114,2.78447032189305e-33
24187,Ba-115,1e-05,4.5e-06,Te-111,3.117603896507323e-26
24188,Ba-115,1e-05,4.5e-06,Sb-111,0.0
24189,Cs-115,1e-05,1.4e-05,Te-115,3.104398917441544e-22
24190,Cs-115,1e-05,1.4e-05,Sb-115,3.9103435162410644e-31
